Calibration ended520,586,15:04:36
514,586,15:04:36
563,676,15:04:36
578,698,15:04:36
587,706,15:04:36
590,703,15:04:36
591,711,15:04:36
592,696,15:04:36
591,699,15:04:37
589,698,15:04:37
586,699,15:04:37
584,704,15:04:37
585,704,15:04:37
586,705,15:04:37
585,704,15:04:37
583,701,15:04:37
584,701,15:04:37
586,702,15:04:38
587,702,15:04:38
590,704,15:04:38
592,706,15:04:38
594,710,15:04:38
594,714,15:04:38
601,719,15:04:38
604,720,15:04:38
604,722,15:04:38
604,720,15:04:38
606,717,15:04:38
604,687,15:04:39
602,713,15:04:39
602,710,15:04:39
604,736,15:04:39
612,747,15:04:39
615,719,15:04:39
618,719,15:04:39
616,722,15:04:39
621,726,15:04:39
622,729,15:04:39
624,735,15:04:40
626,735,15:04:40
628,738,15:04:40
632,736,15:04:40
633,737,15:04:40
633,742,15:04:40
632,746,15:04:40
0,0,15:04:40
633,737,15:04:40
0,0,15:04:40
633,752,15:04:40
635,732,15:04:41
635,741,15:04:41
639,747,15:04:41
639,745,15:04:41
640,746,15:04:41
640,746,15:04:41
0,0,15:04:41
0,0,15:04:41
0,0,15:04:41
0,0,15:04:41
0,0,15:04:42
0,0,15:04:42
0,0,15:04:42
640,736,15:04:42
0,0,15:04:42
0,0,15:04:42
0,0,15:04:42
0,0,15:04:42
0,0,15:04:42
0,0,15:04:42
0,0,15:04:42
632,752,15:04:43
0,0,15:04:43
0,0,15:04:43
0,0,15:04:43
0,0,15:04:43
0,0,15:04:43
0,0,15:04:43
644,746,15:04:43
644,743,15:04:43
630,752,15:04:43
0,0,15:04:44
629,748,15:04:44
0,0,15:04:44
645,744,15:04:44
646,747,15:04:44
648,745,15:04:44
647,745,15:04:44
646,742,15:04:44
647,746,15:04:44
0,0,15:04:44
0,0,15:04:45
0,0,15:04:45
0,0,15:04:45
0,0,15:04:45
0,0,15:04:45
0,0,15:04:45
0,0,15:04:45
654,782,15:04:45
0,0,15:04:45
650,782,15:04:45
0,0,15:04:45
0,0,15:04:46
0,0,15:04:46
0,0,15:04:46
0,0,15:04:46
658,782,15:04:46
0,0,15:04:46
0,0,15:04:46
662,793,15:04:46
662,796,15:04:46
656,783,15:04:46
0,0,15:04:46
663,800,15:04:47
0,0,15:04:47
663,805,15:04:47
662,800,15:04:47
662,800,15:04:47
662,803,15:04:47
662,800,15:04:47
0,0,15:04:47
662,802,15:04:47
0,0,15:04:47
663,803,15:04:48
0,0,15:04:48
663,800,15:04:48
0,0,15:04:48
663,802,15:04:48
663,802,15:04:48
0,0,15:04:48
0,0,15:04:48
0,0,15:04:48
0,0,15:04:48
0,0,15:04:49
0,0,15:04:49
648,785,15:04:49
0,0,15:04:49
0,0,15:04:49
648,771,15:04:49
0,0,15:04:49
658,746,15:04:49
659,753,15:04:49
657,745,15:04:49
656,744,15:04:49
653,747,15:04:50
649,747,15:04:50
650,749,15:04:50
644,750,15:04:50
0,0,15:04:50
622,760,15:04:50
617,715,15:04:50
0,0,15:04:50
597,691,15:04:50
0,0,15:04:50
582,691,15:04:51
571,651,15:04:51
545,660,15:04:51
539,663,15:04:51
533,656,15:04:51
532,653,15:04:51
0,0,15:04:51
546,667,15:04:51
548,667,15:04:51
543,676,15:04:51
543,677,15:04:52
554,676,15:04:52
551,674,15:04:52
542,663,15:04:52
540,662,15:04:52
533,650,15:04:52
522,627,15:04:52
517,627,15:04:52
517,631,15:04:52
519,633,15:04:52
521,634,15:04:52
526,636,15:04:53
534,649,15:04:53
536,654,15:04:53
0,0,15:04:53
0,0,15:04:53
0,0,15:04:53
0,0,15:04:53
0,0,15:04:53
0,0,15:04:53
0,0,15:04:53
0,0,15:04:54
580,703,15:04:54
0,0,15:04:54
0,0,15:04:54
612,720,15:04:54
0,0,15:04:54
0,0,15:04:54
0,0,15:04:54
619,726,15:04:54
626,732,15:04:54
0,0,15:04:55
0,0,15:04:55
0,0,15:04:55
0,0,15:04:55
0,0,15:04:55
0,0,15:04:55
0,0,15:04:55
647,770,15:04:55
0,0,15:04:55
614,769,15:04:55
0,0,15:04:56
0,0,15:04:56
0,0,15:04:56
0,0,15:04:56
0,0,15:04:56
682,797,15:04:56
702,821,15:04:56
725,847,15:04:56
0,0,15:04:56
0,0,15:04:56
0,0,15:04:57
0,0,15:04:57
0,0,15:04:57
0,0,15:04:57
0,0,15:04:57
0,0,15:04:57
0,0,15:04:57
0,0,15:04:57
0,0,15:04:57
0,0,15:04:57
0,0,15:04:58
0,0,15:04:58
